period,gaslimit,transactionpool,connection,position,number,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
5,18000000,1024 2048 3072 2048,tree,a,2,299.84985185185184,2005.7818333333328,33.332222259258025,3029.0,9.6453322205,8200.79411764706,242.1344589717884,6196.384262526464,67188.7264892564,27391.66132883014,94580.38781808651
5,18000000,1024 2048 3072 2048,tree,a,4,197.59828571428577,1285.9487142857145,16.666666666666668,1.0,95.61376716542856,18834.0,262.62051892235587,36561.994501374655,51393.9269115384,21644.05515054482,73037.98206208322
5,18000000,1024 2048 3072 2048,tree,b,1,426.96851282051273,1683.1386250000005,50.0,4298.625,75.891491419125,3580.57722007722,246.6872647499999,3452.9050949050948,109882.39687211704,40266.111672450905,150148.50854456794
5,18000000,1024 2048 3072 2048,tree,b,2,310.8160491803279,1594.4692857142854,33.332222259258025,0.0,84.62710943071428,9217.8,235.1308157159945,12173.576855786054,101248.87946959176,34501.08115074535,135749.96062033708
5,18000000,1024 2048 3072 2048,random,a,1,623.4353749999999,1228.06625,49.99750012499375,4327.375,72.304984894,3694.708178438662,226.43522321428588,3536.038961038961,126.05612757749464,68.73319025238393,194.78931782987857
5,18000000,1024 2048 3072 2048,random,a,2,340.8077037037038,1584.88,33.332222259258025,3218.0,9.7115636495,8317.543859649122,258.84937224209864,8061.583469276781,76552.94448639924,16443.560925769623,92996.50541216886
5,18000000,1024 2048 3072 2048,random,a,4,175.77858558558572,1926.667428571429,16.66638889351844,0.0,107.30837765600002,18805.714285714286,244.03167020044063,33018.13567839196,48496.3600211664,14622.091624841652,63118.45164600805
5,18000000,1024 2048 3072 2048,random,b,1,846.2816250000001,1388.8191249999998,49.99750012499375,4337.0,4.496790457875,3647.286561264822,266.8449840613932,3515.0939060939063,140.50699607751304,75.14197061061999,215.64896668813304
5,18000000,1024 2048 3072 2048,random,b,2,294.24425862068966,1521.7537142857143,33.333333333333336,1.0,142.21428860999998,8991.057142857142,258.74580915813493,8141.230849400729,65274.69166967183,19719.956725567976,84994.64839523981
5,18000000,2048 2048 3072 2048,ring,a,1,433.7781052631579,1224.11775,49.99750012499375,4298.75,73.43036986099999,4071.8045454545454,244.00989287229555,2718.009369144285,47807.80699376525,34684.80618053673,82492.61317430198
5,18000000,2048 2048 3072 2048,ring,a,2,332.21287272727284,1960.657666666667,33.333333333333336,3089.0,9.769081567166666,7774.173913043478,241.96941090116297,8088.358119190814,28084.413159028874,17123.861514150267,45208.27467317914
5,18000000,2048 2048 3072 2048,ring,a,4,150.2351339285714,1191.3301428571428,16.666666666666668,1.0,98.89620449614289,19519.695652173912,248.0367325860075,27415.805760449595,21625.464878840347,10694.193187729528,32319.658066569875
5,18000000,2048 2048 3072 2048,ring,b,1,578.6895000000001,1570.6673749999998,50.0,4288.75,98.60568187812504,3729.3984526112185,270.8242618907808,3506.1358641358643,81.87796698750054,50.41156744044249,132.28953442794304
5,18000000,2048 2048 3072 2048,ring,b,2,315.2146764705882,1607.1325714285715,33.33444448148272,1.0,93.878044113,8494.054794520547,225.11458499170843,7567.661889596603,20422.63443827896,13725.923128322826,34148.55756660178
5,18000000,2048 2048 3072 2048,ring,b,4,112.15950370370378,1473.1451176470591,16.66694444907415,2274.5,33.31923114138236,18387.5,241.72582897973496,37917.72027972028,15125.760587066196,12068.18529276869,27193.94587983489
5,18000000,2048 2048 3072 2048,tree,a,1,510.4764444444444,1270.29275,50.0,4261.375,77.59741515037497,3146.481012658228,250.83707186112244,1950.682262996942,107744.49595735628,48137.60666532285,155882.10262267911
5,18000000,2048 2048 3072 2048,tree,a,2,253.1435925925925,2231.84,33.33444448148272,3273.0,9.738371816333332,8374.527272727273,250.14271620623333,5445.55513084387,62959.31008471626,26156.58001624696,89115.89010096321
5,18000000,2048 2048 3072 2048,tree,a,4,252.43226190476184,1586.8725,28.53333333333333,4435.5,77.06886877419998,18758.0,233.0487376549555,17340.284713096804,71266.27228434056,26519.18801120538,97785.46029554594
5,18000000,2048 2048 3072 2048,tree,b,1,423.02571794871807,1507.48575,50.0,4311.75,70.518877441,3565.7961165048546,243.65436649999955,3359.68031968032,106756.09168200544,39810.08414409676,146566.1758261022
5,18000000,2048 2048 3072 2048,tree,b,2,307.7520625000001,1975.529571428572,33.33444448148272,1.0,91.5185379065714,8347.5,212.27059262569844,6406.018994672226,78185.70958653337,37791.32163441598,115977.03122094936
5,18000000,2048 2048 3072 2048,tree,b,4,133.29057553956835,5412.795764705883,15.56492910174794,3530.6,37.58001689858823,15108.8,240.2881654377883,34500.76323676324,29740.39673919828,12529.125001560493,42269.52174075877
5,18000000,2048 2048 3072 2048,random,a,1,670.402375,1661.6835,49.99750012499375,4327.375,80.373832379,3916.041275797373,242.5139808429121,3855.4335664335663,118.1719522488846,54.05160979139033,172.22356204027494
5,18000000,2048 2048 3072 2048,random,a,2,471.1038888888888,1994.0391666666667,33.332222259258025,3206.0,9.69639662,9463.77570093458,242.27390671698063,8538.970018738288,81826.65873252008,18417.16750966974,100243.82624218984
5,18000000,2048 2048 3072 2048,random,a,4,153.13650387596894,1886.858428571428,16.66638889351844,0.0,90.01624896157143,18754.166666666668,237.14102913907348,27205.08904285348,44996.50596673373,15305.77782555943,60302.28379229316
5,18000000,2048 2048 3072 2048,random,b,2,346.0846724137931,2192.682714285714,33.333333333333336,1.0,77.784517186,9145.64406779661,257.9323801965233,8903.013749338974,55066.59267480577,17439.88641768886,72506.47909249463
5,18000000,5120 2048 3072 2048,ring,a,1,485.0513421052632,1662.397875,50.0,4309.625,77.037546865,3699.951111111111,262.7771299328304,2774.651467832605,48068.446052929205,34893.66659126894,82962.11264419815
5,18000000,5120 2048 3072 2048,ring,a,2,244.0399130434782,1440.8718333333334,33.333333333333336,3314.0,9.6939135025,13485.18438177874,241.8888726713377,12038.303913405496,37676.718938480095,22071.25943796632,59747.97837644641
5,18000000,5120 2048 3072 2048,ring,b,2,267.7540606060606,1399.213714285714,33.333333333333336,0.0,77.57976388300001,8258.45,223.5048580555,7601.192004208311,20240.345960024915,13745.85244323651,33986.19840326142
5,18000000,5120 2048 3072 2048,ring,b,4,149.17391603053437,2061.777272727273,16.666666666666668,3984.0,42.04684720136364,18324.666666666668,213.1253484697824,33325.05094905095,14865.69009209469,11828.561715804435,26694.251807899127
5,18000000,5120 2048 3072 2048,tree,a,1,476.8432702702701,1265.970125,50.0,4365.375,80.72929405500001,3327.544776119403,232.47555434782643,2182.773384763741,128388.65251337836,45857.07079568383,174245.7233090622
5,18000000,5120 2048 3072 2048,tree,a,2,405.26511111111125,1877.4658333333327,33.333333333333336,3291.0,9.748557527166668,8150.560606060606,253.01862170385408,5471.403041825095,79252.93836321213,28465.486007449166,107718.42437066128
5,18000000,5120 2048 3072 2048,tree,b,1,489.1276285714286,1727.887125,50.0,4256.5,4.396055398875,4056.481553398058,258.9235702830187,3781.96003996004,95032.24111141576,40356.32026323005,135388.56137464583
5,18000000,5120 2048 3072 2048,tree,b,2,369.2488787878788,1713.5177142857142,33.333333333333336,1.0,90.69514320471426,8670.0,189.4944118934345,10207.075135135135,82898.74260248007,38838.73768285801,121737.48028533808
5,18000000,5120 2048 3072 2048,tree,b,4,127.2185602836879,575.7604999999999,16.666666666666668,3832.75,34.67851056294117,19315.76923076923,220.40228756298663,34387.37662337662,27746.335672019755,12553.87083125462,40300.20650327437
5,18000000,5120 2048 3072 2048,random,a,1,739.952625,1749.0400000000004,50.00250012500625,4328.75,96.316277093875,4055.786231884058,242.53832148806188,3864.5824175824177,84.54244259111162,33.30286758825545,117.84531017936708
5,18000000,5120 2048 3072 2048,random,a,2,244.0262592592592,1822.7011666666665,33.333333333333336,3450.0,9.753303001166666,7433.742268041237,232.7473938724409,7502.766219839142,68784.7838317393,15429.220582507463,84214.00441424677
5,18000000,5120 2048 3072 2048,random,a,4,178.53022689075627,1384.5235000000002,21.049649172513792,4742.0,80.361753107,18691.6875,258.9800084615392,23591.76439232409,48491.44951776531,16814.789051631156,65306.23856939646
5,18000000,5120 2048 3072 2048,random,b,1,586.3875,1984.319,50.0,4359.75,4.507690776375,3828.3734513274335,257.0426389994315,3619.544455544456,128.82138050374928,75.63449336666025,204.4558738704096
5,18000000,5120 2048 3072 2048,random,b,2,263.2906451612903,1505.0982857142858,33.333333333333336,0.0,88.41679999257144,8490.671232876712,238.7559033414601,7427.400315623356,72864.53149589554,22273.6591382757,95138.19063417125
5,19000000,1024 2048 3072 2048,ring,a,2,384.978551724138,1730.7518333333337,33.333333333333336,3333.0,9.689123382833332,8360.523364485982,217.79379443428863,7460.124930594115,24838.310958661063,13692.560175054705,38530.87113371577
5,19000000,1024 2048 3072 2048,ring,b,1,561.9265,1318.362625,50.00250012500625,4362.875,95.21105782787502,3747.268656716418,247.59126920786187,3508.222777222777,82.78838320452694,44.6528832815906,127.44126648611751
5,19000000,1024 2048 3072 2048,ring,b,2,307.1379142857144,1291.8099999999995,33.333333333333336,1.0,119.61516564857143,8914.402597402597,229.0079934158024,7557.245134139926,21002.10583230176,14462.614362345445,35464.720194647205
5,19000000,1024 2048 3072 2048,tree,a,1,441.0000555555556,1438.3935,50.0,4266.25,62.62525344762499,3104.5185185185187,255.8048270995064,2519.4927113702624,115504.0238925746,47942.685178852335,163446.70907142694
5,19000000,1024 2048 3072 2048,tree,a,2,315.6053518518516,5008.534500000001,33.333333333333336,2986.0,9.678481156833334,8357.0,238.57855738169343,5373.094223046031,66657.86460673343,23289.467963303818,89947.33257003725
5,19000000,1024 2048 3072 2048,tree,a,4,226.95597413793104,1744.51625,21.9,2308.5,95.20997894500002,18903.44,232.0103412464271,23598.155602054405,58606.747415427904,23003.44099834832,81610.18841377622
5,19000000,1024 2048 3072 2048,tree,b,1,341.7642307692307,1212.0950000000005,50.0,4348.875,71.76774209275,3651.338951310861,206.81765199999992,3487.0619380619382,5394.450489662677,14215.12513601741,19609.57562568009
5,19000000,1024 2048 3072 2048,tree,b,2,286.21757894736857,1455.244142857143,33.333333333333336,1.0,82.65620972,9186.333333333334,204.6431947902704,12404.18160613129,83488.27422070007,38136.09450281535,121624.3687235154
5,19000000,1024 2048 3072 2048,tree,b,4,128.22797575757576,2954.4775749999994,15.592441750331504,4547.2,45.31148435012501,14274.5,226.72971643488123,31113.98558421852,27919.73695163573,13783.589999722522,41703.32695135825
5,19000000,1024 2048 3072 2048,random,a,1,748.5603749999999,1632.028125,50.00250012500625,4330.875,68.32148273925,3617.2495840266224,248.41427493261463,3509.3656343656344,98.06762208304544,48.38745625961174,146.45507834265717
5,19000000,1024 2048 3072 2048,random,a,2,306.63572222222234,2110.6766666666663,33.333333333333336,3153.0,9.767608517666666,8360.575757575758,250.520200924455,7470.210779082177,65191.94093680469,15600.817753633655,80792.75869043835
5,19000000,1024 2048 3072 2048,random,a,4,172.24960550458718,1433.4657142857145,16.66694444907415,0.0,105.76927379528571,19301.28571428572,224.21477884729663,32460.96968719768,42764.10173185264,13574.308920470792,56338.41065232344
5,19000000,1024 2048 3072 2048,random,b,1,568.916625,1724.6059999999998,49.99750012499375,4304.75,85.168173362125,3592.7289048473967,239.45275515151528,3351.3236763236764,97.03076528351176,45.90301588412287,142.93378116763463
5,19000000,1024 2048 3072 2048,random,b,2,278.78756896551715,2911.784857142857,33.333333333333336,1.0,76.28988639885713,8212.095238095239,262.7250402334157,8279.124865446716,62180.92528906438,17573.076324318205,79754.00161338258
5,19000000,1024 2048 3072 2048,random,b,4,166.32791729323307,3590.707484848485,15.41568391681697,3381.6,57.295827180090896,16414.0,246.062780588776,32953.000999001,28523.81579112297,13220.23966206646,41744.05545318944
5,19000000,2048 2048 3072 2048,ring,a,1,514.2330000000002,1244.63175,49.99750012499375,4295.125,85.49961018625001,3693.280952380952,264.93982002561927,2724.8246592317223,48175.91884475235,34851.140402177334,83027.05924692968
5,19000000,2048 2048 3072 2048,ring,a,4,138.27384403669728,1946.13625,16.666666666666668,2498.5,78.73815848012501,17915.125,250.60324648809663,26943.405559885683,23543.809397791043,12458.13647578944,36001.94587358049
5,19000000,2048 2048 3072 2048,ring,b,1,783.635,4375.258875,50.0,4284.625,72.243464171,3755.271287128713,249.5960091631036,3325.728271728272,93.59990147378792,49.67363192249271,143.27353339628064
5,19000000,2048 2048 3072 2048,ring,b,2,278.6480000000001,1411.8442857142857,33.333333333333336,1.0,8.644237010857143,8348.793103448275,240.52702522559449,7388.216728037874,19213.8817630597,12484.462453358208,31698.34421641791
5,19000000,2048 2048 3072 2048,ring,b,4,163.21757851239678,3513.173903225807,16.666666666666668,3673.25,33.79003755103225,13981.0,216.91729015662568,34016.46107784431,16871.130226449404,14078.542872400309,30949.67309884971
5,19000000,2048 2048 3072 2048,tree,a,2,343.6382830188678,2025.275,33.33444448148272,3449.0,9.723133058999998,8269.013333333334,241.1379085455077,5070.59575132771,70932.9534170876,29737.008735195497,100669.9621522831
5,19000000,2048 2048 3072 2048,tree,b,1,453.6966470588235,1431.3049999999998,49.99750012499375,4368.375,122.352738667375,3654.801169590643,234.0584948019806,3527.434565434565,83431.01036156167,50572.50907183142,134003.51943339308
5,19000000,2048 2048 3072 2048,tree,b,2,400.2558983050847,11565.43814285714,33.332222259258025,1.0,92.24583212014286,8999.5,223.0113718397129,8565.252036199096,81309.55740859525,36559.817546860526,117869.37495545576
5,19000000,2048 2048 3072 2048,random,a,1,599.8491250000001,1944.51775,50.0,4349.625,78.55592609749999,3694.925430210325,213.32882191780823,3387.8391608391607,91.45630161914984,34.55275068825533,126.00905230740516
5,19000000,2048 2048 3072 2048,random,a,2,270.60143396226414,1749.6376666666663,33.333333333333336,3208.0,9.660459453666666,8080.424778761062,235.5918039243769,7372.460855080511,75707.92252494021,17923.400035003793,93631.322559944
5,19000000,2048 2048 3072 2048,random,b,1,583.1838750000001,1541.852875,49.99750012499375,4276.625,72.69123628975,3599.18345323741,246.80013954905507,3348.5044955044955,84.70089994706194,47.1148755955532,131.81577554261514
5,19000000,2048 2048 3072 2048,random,b,2,272.0836666666666,1710.7994285714287,33.333333333333336,1.0,76.70726086571428,8155.203389830508,241.36207016534863,7359.506049447659,53502.37767399605,15404.942722898066,68907.32039689412
5,19000000,5120 2048 3072 2048,ring,a,1,408.4535,1618.868,50.0,4301.5,66.31555216474999,3722.480686695279,238.92711548941529,2733.0811992504687,48067.0,34858.454545454544,82925.45454545454
5,19000000,5120 2048 3072 2048,ring,a,2,384.3475,1865.328,33.333333333333336,3090.0,9.7148861035,10926.146835443038,248.57314605496416,10582.909780136468,33565.89399565095,14629.191875859824,48195.085871510775
5,19000000,5120 2048 3072 2048,ring,b,1,637.0415,1814.25425,50.0,4333.875,83.686484456875,3722.170542635659,251.2079344848122,3483.2657342657344,111.0254433307633,51.94404670117854,162.96949003194183
5,19000000,5120 2048 3072 2048,ring,b,2,409.3708717948717,1844.872714285714,33.332222259258025,2.0,8.638454204,8380.123287671233,229.6582803474049,7013.975276170437,20220.29962009892,13631.108881083794,33851.40850118271
5,19000000,5120 2048 3072 2048,ring,b,4,136.2621492537313,589.8290882352941,16.666666666666668,2331.6666666666665,46.33297029820588,18931.5,253.8439457683741,36202.76223776224,15865.402948538956,12773.920744945844,28639.3236934848
5,19000000,5120 2048 3072 2048,tree,a,1,475.1572571428571,1423.0748749999998,50.0,4279.875,67.57997926300001,3427.965811965812,289.5428154455443,2140.3282467532467,139671.3665699701,50358.47444287031,190029.8410128404
5,19000000,5120 2048 3072 2048,tree,a,2,370.1516603773584,1394.1216666666662,33.333333333333336,3105.0,9.698685947,8133.330097087379,238.4321678921564,3973.900254309127,79487.1991166728,30347.191755612806,109834.3908722856
5,19000000,5120 2048 3072 2048,tree,b,1,519.3997142857143,1762.4575000000002,50.0,4260.875,75.15756634225,4052.7898832684814,248.164941683071,3775.546453546453,81438.30689782368,58196.74474363704,139635.0516414607
5,19000000,5120 2048 3072 2048,tree,b,2,345.20942857142865,2228.4261428571426,33.333333333333336,1.0,87.94427142242856,8881.333333333334,213.6226089190509,13547.838053982006,84092.16346565452,38451.68516880226,122543.84863445678
5,19000000,5120 2048 3072 2048,tree,b,4,189.18584666666663,1428.685416666667,18.48364139402324,3839.714285714286,32.787609918861115,19163.5,240.2141869900521,30810.32252252252,25173.01332325428,11706.850609468014,36879.86393272229
